Realization,Block,Event,Allisonia,Belva,Bluestone,GlenLyn,Hilldale,Marmet,Pipestem,Queen Shoals,Radford,Summersville,Sutton,Thurmund,Tornado,Winfield
2,444,9539,42721.32234,30402.41851,77935.9,79444.99729,39398.89528,111077.42,14585.03871,30023.73714,47678.16,25136.60395,14561.61,70575.92542,29551.67299,166938.579
2,444,9540,3928.469979,14833.39017,74794.68,77681.34911,1063.436344,71466.21,403.9963979,6959.698697,4727.61,774.4667959,381.77,61318.28343,249.9347987,72404.33243
2,445,9541,18207.43916,14874.89662,74904.47,77737.61337,3944.013872,71944.64,2118.981442,18281.99316,19856.35,6970.824312,5491.48,61463.22251,9929.844586,74124.47129
2,445,9542,5784.240827,14837.20621,74969.6,77836.05116,1063.436344,71472.4,403.9963979,6959.698701,7272.72,774.4667959,381.77,61318.40593,249.9347987,72419.59951
2,445,9543,5393.673194,15039.35376,76763.72,78819.74709,12763.35392,74384.31,3529.110003,16791.47929,7001.87,15179.56905,14381.93,63176.10029,12230.41931,78450.4794
2,445,9544,5682.067625,15067.63385,75704.17,77960.98917,2108.840101,73210.16,1873.227186,8209.738519,6758.67,4361.413602,3922.77,62206.68074,7702.92555,76764.52035
2,445,9545,16026.73857,15089.39636,80094.55,80924.39953,23249.11689,74596.06,5169.899949,8730.097836,21687.34,13830.79797,9825.41,64123.06677,3899.761931,77474.06389
2,445,9546,8653.733609,14989.16995,76729.09,78647.50026,23032.74024,73024.36,2713.096235,7183.765095,10827.73,16836.23335,14800.63,62728.53219,4068.621999,75450.59766
2,445,9547,14829.96985,14947.67598,78479.58,79478.60706,21458.0332,73382.24,18354.89939,15165.16071,18725.17,13675.6481,18132.05,63112.89916,13765.33314,75816.55424
2,446,9548,55401.97792,16522.54481,79084.67,80015.91482,25789.46557,75178.64,10173.15441,10256.44609,64615.88,9950.326997,6310.14,64468.84974,6794.817941,80608.47273
2,446,9549,9221.363822,14992.84203,77782.08,79488.03616,4052.799724,73095.37,2370.900901,7257.755445,11977.24,4048.872592,3780.23,62792.84381,3602.113185,75448.55846
2,446,9550,3928.469979,14836.39533,74794.37,77681.19807,1063.436344,71485.3,405.5063991,6960.631156,4737.03,774.4667959,381.77,61318.28687,318.0728905,72483.13051
2,446,9551,3928.469979,14883.72425,74796.99,77680.97216,1171.316966,71549.9,533.1020003,7013.326751,5001.39,992.8296356,1188.06,61318.29739,366.9913187,72717.61141
2,446,9552,7181.948844,14963.50579,76040.75,78322.97653,1458.515543,72094.23,1574.935542,7192.232707,8984.07,2201.42616,1858.78,61440.39708,3085.514559,74251.04064
2,446,9553,4098.416328,14944.57837,76778.4,78876.54846,7172.57885,72954.75,1749.680849,11078.39145,7770.32,10730.97497,16674.16,62550.70151,5707.474441,76029.00239
2,446,9554,4424.257766,14975.69127,75629.35,78085.66936,4910.812344,72982.57,1386.935833,7490.129884,5578.03,4124.670366,4273.15,61998.10758,4666.707029,75842.19171
2,446,9555,3928.469979,14922.76033,74812.91,77683.06692,6695.326858,72535.62,491.524005,9554.896194,5105.25,9614.784872,12060.18,62128.33702,7445.105739,75112.05846
2,447,9556,13858.81769,15075.0535,77193.01,78630.46085,1611.797012,72929.29,3156.691274,7233.680166,15264.56,2669.859711,2080.79,61985.01625,3615.641504,75649.57754
2,447,9557,34754.22678,15148.29014,77937.17,79509.42152,13548.33596,73247.84,11210.1424,12043.72571,39407.57,13615.39424,6921.28,62819.6996,16736.4197,75984.60621
2,447,9558,3928.469979,14843.95322,74802.96,77686.00491,1063.436344,71489.85,403.9963979,6976.169746,4727.61,774.4667959,381.77,61318.35757,253.3986904,72571.33966
2,448,9559,3928.469979,19651.31717,75492.14,77912.65265,29244.67746,74282.32,2384.71149,29310.85077,4792.39,29273.63116,16772.66,63452.56954,11855.94122,94189.24719
2,448,9560,15406.3914,14915.48773,75893.91,78298.39282,16457.69124,72169.05,6332.702585,11543.86001,18774.9,14626.95848,5357.41,61931.80565,4033.681888,74016.09033
2,448,9561,22477.53617,21343.10368,79614.13,80236.28512,15274.15554,74248.51,6588.098245,15807.27119,24955.84,13089.41746,11744.64,63000.02886,16892.46103,83754.84011
2,448,9562,6059.703928,15006.02035,76024.75,78418.45616,3189.550989,72868.68,1450.737436,7195.208737,7166.03,4146.679198,3874.7,62270.79221,4781.274827,75308.01901
2,448,9563,4192.328105,14961.29594,76090.17,78176.57484,2605.189944,72466.18,2530.220052,10021.74701,5977.53,3308.637099,8530.9,61814.76551,5764.730255,75597.69083
2,448,9564,21693.06024,14945.05881,77934.2,79609.94329,7169.326436,72446.18,2667.683764,7143.564475,27132.22,2487.708243,1995.27,62524.17896,737.1519417,74134.56355
2,448,9565,12237.27237,16764.47823,77735.31,79127.04035,5678.139612,74183.41,6432.3248,10755.34732,13871.75,9942.61636,8762.93,62644.78606,6903.214975,78334.15641
2,449,9566,14944.39706,15233.63262,84473.54,82743.20468,19605.80396,77533.91,11764.9276,11296.76104,17348.37,10043.88828,8277.93,66386.55313,16579.84006,85956.98364
2,449,9567,5736.024269,14905.9516,75372.99,78109.95332,5275.799604,72092.59,656.236006,7009.814396,6978.57,2825.626733,2038.77,62162.72421,249.9347987,73206.8227
2,449,9568,18665.79867,21056.54361,78910.01,79890.17714,23817.01198,74344.36,14384.65528,31018.14544,22748.3,22181.75505,33313.2,62628.49019,35889.49167,150318.6455
2,449,9569,20407.08893,16593.96824,80316.74,80832.09627,13378.76523,74503.55,13130.31608,10983.95266,24201.74,11908.66522,5813.72,63854.79045,16557.21374,78162.27955
2,449,9570,14831.7212,14906.51746,74819,77696.47492,1063.436344,71737.16,403.9963979,10214.71921,15465.47,8834.013897,5325.65,61336.2302,1460.38847,73468.00777
2,449,9571,4656.117884,15046.15278,76635.36,78339.0209,4249.057095,73589.07,3010.860396,10788.73098,5941.69,6823.639021,5834.57,62346.4844,13006.05386,78318.208
2,449,9572,4036.05673,15065.04408,75665.89,77958.39809,3706.524661,73646.6,1598.591439,8029.889477,5332.75,4345.447375,4022.04,62762.52942,7916.741559,77614.5007
2,450,9573,9103.448472,22787.13675,79830.76,79602.81495,33001.38753,81006.28,8265.430815,8291.25713,11184.19,11685.86231,5417.32,64219.49851,9264.883821,90361.37848
2,450,9574,35738.16585,15011.23796,79533.28,80348.87136,22248.90855,73833.19,12940.12068,7276.342337,41230.15,9652.033993,6698.98,62844.56466,13691.65081,77402.13773
2,450,9575,29963.37574,15119.84663,80111.62,80115.92794,25024.87946,75363.46,8651.521922,8223.647072,33371.1,9124.912135,7973.93,64790.27635,11549.77889,78778.73725
2,450,9576,59478.2349,14883.47002,84600.36,83601.44601,4624.53781,72199.58,10474.26802,6959.698697,79155.14,774.4667959,381.77,62288.64817,395.71755,73266.23629
2,450,9577,7757.109516,14834.94108,74969.98,77824.87946,1063.436344,71468.92,424.3383406,6959.698702,8855.36,774.4667959,381.77,61318.42132,249.9347987,72418.90452
2,450,9578,15566.73154,17565.2354,79001.21,79938.64128,12997.87625,73761.58,8657.676253,9931.549061,19326.71,6076.562231,3275.46,63066.42245,5359.293651,76627.15552
2,450,9579,14344.01143,15147.07073,80415.34,80909.18993,22835.36416,76177.85,5766.026844,9181.838171,19019.25,7316.603552,6845.4,65698.99393,10548.18646,80403.93834
2,450,9580,3928.469979,14905.47748,74974.58,77703.00567,1063.436344,72253.99,1241.820949,7574.717594,4727.61,902.4926451,2841.2,61324.82692,5976.49515,75129.7386
2,451,9581,21871.14917,17910.83584,84249.9,82445.00594,22683.85013,75929.05,10846.31475,7263.057361,27111.97,6525.872077,2533.04,64897.76666,12480.07338,83066.59265
2,451,9582,17240.52623,18903.21617,77330.91,78913.73017,14958.81356,74098.17,8698.122679,14003.23352,21073.34,16830.62884,8471.33,62690.00884,22685.58294,86880.5058
2,451,9583,10395.72513,14969.07522,76621.16,78586.45458,2699.417552,72720.97,4111.367581,7263.53921,12352.43,3378.780719,3637.03,61885.77578,5833.231346,75342.08524
2,451,9584,12474.95087,19620.74752,77557.24,79136.47149,31014.90356,73659.17,9528.764122,9632.441058,15838.4,13976.94284,5965.56,62697.67503,31306.4808,91142.29012
2,451,9585,3928.469979,15038.29913,76014.96,77982.58766,4700.004457,73722.84,3591.575591,10076.36519,4727.61,9705.271117,6168.45,62348.25324,10373.71218,78215.78945
2,451,9586,3928.469979,15006.44754,74996.61,77772.21803,26299.6966,73413.49,614.2636727,7566.148189,4727.61,17378.5711,10975.35,63280.37458,2029.940765,76228.0583
2,451,9587,69298.89106,14957.14331,77336.27,79259.71633,12569.51549,72947.57,4323.342605,8650.847123,81157.87,10989.22131,5800.57,62424.52622,11161.65136,75611.08964
2,451,9588,36511.53339,15012.39044,78951.19,80355.50921,54383.98585,80042.7,4898.303628,7356.583073,60987.54,14660.46403,11104.95,70067.23517,3674.069207,85677.73615
2,452,9589,5522.360989,21749.08058,76469.03,78542.72742,29112.62109,73809.34,2566.278639,18976.06168,12749.9,23145.06007,20324.45,63177.11636,6020.08282,77001.89561
2,452,9590,4110.386653,14861.89427,74816.71,77698.22605,1063.436344,71567.4,403.9963979,6996.272873,5178.64,774.4667959,381.77,61318.46304,1103.478522,73033.95923
2,452,9591,18535.7392,15010.07365,75993.9,78290.73853,15980.94639,73486.15,2046.03794,8771.109236,22124.68,13339.17,11566.11,62594.02981,10682.51117,77328.54054
2,452,9592,4035.89956,14948.51552,76455.64,78514.57648,2715.586718,72441.04,4142.753375,7310.268363,5507.78,5073.108662,3189.47,61562.10805,6706.738574,75048.33681
2,452,9593,47071.26061,14902.33736,76380.27,78710.00619,2434.801313,71831.74,5417.428867,7028.64267,52303.99,2764.128806,1398.79,61518.89475,2317.05873,73240.85773
2,452,9594,64047.49535,16732.5772,76921.66,78803.36806,14446.03384,73936.75,6065.311078,21450.88874,75405.62,17140.58986,13266.6,63002.35564,36614.95276,101935.5322
2,452,9595,3928.469979,14906.90049,74796.03,77681.88694,1063.436344,72498.86,403.9963979,12716.23922,4727.61,3319.656595,4280.96,61332.11876,22950.2305,74990.77104
2,452,9596,6501.728225,14878.9114,74924.43,77754.32288,1147.317108,71534.14,725.0993658,6978.642457,7837.12,794.4635863,688.18,61318.34038,249.9347987,72520.9372
2,452,9597,6802.620804,14999.69804,75623.81,77924.57745,2486.291061,72683.13,1853.479373,7184.392938,8120.92,3525.15011,2166.17,62261.37704,2053.13381,74849.84665
2,452,9598,9197.491154,15014.31686,77809.03,79397.16034,3386.893985,73429.47,2078.685296,7428.008178,11816.54,3520.657041,3958.75,63083.85943,3603.734985,76346.61006
2,452,9599,5400.793955,23798.57485,80041.62,80000.06444,35497.64027,84955.67,12628.39788,10704.57306,7266.28,19296.61993,8809.43,63847.7309,25073.35907,107734.4595
2,453,9600,8970.903607,14991.89228,76702.24,78727.71884,2914.557221,73222.83,2278.420843,7267.821923,10362.47,6364.596579,3692.88,62292.43665,11790.6899,76110.53157
2,453,9601,12585.27401,15032.90771,78928.95,80150.56331,14851.20022,73967.81,3188.348668,14634.31215,17248.51,11939.66549,9275.2,63528.95569,6010.201599,77301.30276
2,453,9602,33028.78988,17687.73992,79053.33,79844.11959,20970.26513,73775.39,6983.876102,8102.430554,34547.71,18573.07451,12015.85,63019.2205,11369.53916,83740.42212
2,453,9603,13602.14531,17077.06337,77870.73,79431.47946,22364.19223,74366.7,10151.64648,13538.74518,17301.75,12169.70641,8739.21,63208.52013,24911.22352,81850.69796
2,453,9604,125390.038,16757.48309,91126.89,82467.44254,40323.14605,77747.62,11644.63584,7236.107493,153935.81,15997.46184,9336.73,63847.52678,7662.815262,82703.18243
2,453,9605,14502.71921,14931.72935,76901.99,78923.01694,9120.184282,72390.16,6480.441683,12138.29496,16640.72,8214.423294,9831.67,62097.56499,9209.008958,74382.75422
2,453,9606,9257.621052,19335.72992,75921.23,77967.48296,29473.71269,73644.11,4450.152591,7753.617807,10390.6,17179.24395,7680,62936.2559,9602.418568,77012.21091
2,453,9607,72235.85039,44769.19657,93194.39,83193.56027,84092.50509,166091.7,26269.8719,40080.02201,88203.2,50196.61369,36531.18,118309.5326,47915.40666,237011.837
2,453,9608,3968.895895,14934.28564,74794.86,77681.42394,1826.533859,72152.17,468.7247016,7274.638276,4963.59,3176.067511,4199.27,61724.04944,2736.665754,74692.15352
2,453,9609,14630.43957,22685.87158,78674.83,79725.75813,20424.05432,74800.42,4193.826008,15720.40679,16472.26,20459.6923,10638.63,63193.49948,20547.33793,102245.1606
2,453,9610,3928.469979,14965.71601,75233.99,77792.2803,1148.797992,73111.52,1773.749335,23466.18731,4727.61,6282.358467,5264.17,61377.72302,21022.21521,76989.84688
2,453,9611,51527.7244,15948.88658,78168.8,79400.0058,29385.77444,73777,10892.05256,14357.55554,66548.1,12636.14088,8503.48,63049.16821,11217.45574,77426.83309
2,454,9612,67268.13694,29752.6894,80673.46,80921.38417,50064.37045,101212.64,8985.698124,21434.3929,77676.68,36349.50297,22208.37,75108.76812,32175.47178,133059.2354
2,454,9613,96485.28122,17123.75317,81185.58,81336.11707,17925.56252,73876.5,12326.10622,15690.71318,122969.8,9622.817192,6613.7,63358.68179,13304.16575,77794.11004
2,454,9614,3928.469979,14943.06934,75207.84,77818.66065,2752.124457,72060.23,1396.953206,9543.629423,4727.61,5646.859046,12827.23,61446.47639,3663.220797,74386.67959
2,454,9615,5917.25909,17801.23868,76776.96,78737.14373,13079.71944,74327.47,1892.472207,15270.41659,7086.18,21127.49076,15548.66,63236.43513,19431.01259,78170.37374
2,454,9616,8042.923505,14947.44652,75603.55,78147.62496,1464.207126,72843.15,1689.131246,12795.47157,9168.61,3489.252069,5963.85,61465.56241,13557.57616,76485.6321
2,454,9617,3983.181968,15022.23028,75162.01,77907.55716,1063.436344,72354.96,443.6295417,7544.959323,4997.41,3997.458963,3347.71,61337.31274,3358.101901,75080.43577
2,454,9618,25226.13005,15026.6151,78248.14,79445.7851,11024.80866,73435.35,5544.605085,8561.074863,27889.86,6451.150978,3862.24,62826.86618,7364.798656,76572.19233
2,454,9619,3928.469979,14935.68528,74797.06,77682.65098,1063.436344,71728.93,403.9963979,7238.925149,4727.61,2760.343466,4435.3,61370.41544,408.9447731,74058.53443
2,455,9620,29756.73199,15105.79563,79279.57,80350.90297,3924.1428,73663.43,2638.065628,7269.276276,35177.5,4832.825654,3959.39,63599.79575,906.9266062,75613.59344
2,455,9621,9996.595103,15082.9723,78582.93,79349.93619,17058.61076,74650.17,13091.18621,8806.636759,12931.93,12825.49318,8888.54,63611.35262,11065.14593,78743.45795
2,455,9622,20085.49567,16203.83202,78348.49,79529.76792,26408.56671,73703.19,6655.259033,8125.312598,23259.31,23289.2228,15280.58,63181.63628,3325.011572,76756.21354
2,455,9623,9877.058968,15053.41871,76779.63,78488.45854,2238.243459,73110.85,3311.626963,9188.051989,11397.76,4431.140385,3858.47,61756.42402,10312.23591,76675.74329
2,455,9624,3928.469979,14922.49651,74830.16,77683.57981,1063.436344,72268.92,648.5580501,11490.25302,4727.61,5960.824313,5148.05,61373.46339,9097.685642,75774.0244
2,455,9625,5461.70383,14972.96923,76034.75,78343.97465,3013.086096,72652.09,1749.976482,11301.90225,6914.71,7005.905254,9416.14,61958.71151,4469.061342,75851.40779
2,455,9626,3928.469979,15345.78459,76004.88,78008.24327,5716.523246,73747.71,8636.883045,12393.56011,4727.61,10292.4466,5912.26,62243.05865,18437.61905,77568.74693
2,455,9627,19729.31142,15018.37991,77595.21,79288.25035,28217.95367,73947.73,2438.316128,7307.495695,25903.65,11266.16206,9081.39,63801.33554,1782.629908,76258.18347
2,455,9628,6798.71472,14897.7929,78075.58,79640.86801,2286.148317,71618.64,2912.065918,6960.281513,9033.05,774.4667959,382.68,61391.44664,249.9347987,72598.08268
2,455,9629,5985.333463,14988.37559,76672.83,78736.60806,4981.571789,73258.5,2089.926664,7242.540739,7496.4,5089.356079,4017.18,63039.73889,2703.833374,75736.85341
2,456,9630,32703.18843,14947.64543,77857.89,79509.30765,2174.656901,71907.58,2501.36304,7059.810077,34565.75,1286.33461,1307.58,61642.11505,1442.624574,73642.43751
2,456,9631,35747.01625,15026.77794,75785.34,78186.71997,4106.760397,73715.2,3465.062897,8463.147151,44354.54,7121.686499,5104.86,62340.3574,12637.23851,77186.95782
2,456,9632,6417.151176,14949.65872,77020.81,78682.8526,1685.304983,71995.37,3599.380233,7151.526854,7392.62,1485.719576,1278.8,61460.83271,2190.940196,73978.04593
2,456,9633,36612.89659,14903.84047,77876,79384.91194,15233.8707,72089.31,14982.51807,8644.61083,42587.15,4866.261146,6370.46,61798.51779,3314.731913,74213.82465
2,456,9634,3928.469979,14877.61156,74901.19,77686.68414,1063.436344,71596.12,1116.949271,6995.566272,4727.61,1127.007917,850.03,61321.57539,1275.205861,73003.86811
2,456,9635,103116.2485,15092.89453,82616.7,82394.16505,52914.48553,86538.82,12247.26926,12333.05495,112699.86,18390.21266,6888.86,71009.75861,7897.817218,103751.3608
2,456,9636,13502.36702,14911.45735,77079.86,78929.19888,2986.541407,72193.14,3561.85154,7373.696498,15756.52,3124.56093,2196.38,61537.65298,7411.8061,74559.81842
2,456,9637,8174.908855,16513.99679,79014.88,79955.97254,20812.14748,75115.67,13155.40302,9062.580379,10116.79,14729.27416,8380.97,64191.51636,17796.53558,79163.17266
2,456,9638,130201.7612,19971.52617,97468.7,82763.92572,62185.84427,105592.09,16852.63381,11501.8147,155587.89,20485.47275,12583.07,87470.0273,10787.36021,114294.1405
2,456,9639,35828.77712,17766.12063,78408.49,79973.15317,16866.49248,73148.13,9216.11652,15826.17449,47119.82,22166.65603,15028.49,62200.17219,19714.35268,80168.59417
2,456,9640,15269.98886,15022.38517,80141.48,80569.01624,20393.40633,73870.78,7680.778295,8126.736528,18957.19,9340.07701,9433.29,63550.48436,4362.37903,76810.9867
2,457,9641,23505.37554,37235.84788,79848.09,80386.09355,46560.56382,99204.38,15562.65748,51890.05907,31943.37,51667.12064,50251.17,64728.06098,45823.21912,188443.3225
2,457,9642,11216.07405,14898.13349,75922.86,78303.46026,8110.534727,72467.9,9545.280861,7118.723149,14276.18,18734.40612,6902.83,61814.82118,18182.96113,74743.47471
2,457,9643,21274.76005,16538.18016,77368.36,79122.70536,25549.24106,72869.87,8192.512772,7296.029573,26988.27,10396.58829,5198.42,62345.37648,7174.101559,75288.32623
2,457,9644,6596.067681,15178.04094,77562.19,79076.16074,29440.36774,76180.61,1872.577475,8856.041495,9185.13,9087.237471,10345.64,66443.90989,914.1257721,78661.35325
2,457,9645,4440.037595,14938.81273,76208.9,78284.12521,3958.247845,73174.9,4571.033985,7880.578795,5704.78,6129.974994,3010.27,62390.30128,8732.433587,76593.37963
2,457,9646,12553.32281,14959.55406,76366.29,78667.73324,1950.764679,72249.78,1377.812126,7241.374495,14977.34,2105.253722,2116.92,62058.63314,1579.774656,74345.335
2,457,9647,6606.705396,15118.87856,77505.16,79128.9207,25503.31139,75255.33,2265.809882,11769.305,9737.56,11459.48345,10884.96,65098.9537,3040.697368,78759.29859
2,457,9648,10958.56773,15127.4468,76655.19,78437.18998,27423.37891,74898.83,4021.96518,9869.886215,13418.7,10188.33186,11216.53,63459.81556,20290.75989,79710.50395
2,458,9649,8879.842125,15018.35124,78106.15,79300.75873,4811.030789,73218.71,3797.667294,9569.664129,10410.42,4259.097537,6253.79,62738.09933,6048.139308,76795.02351
2,458,9650,8039.168037,15029.07042,76787.79,78634.44834,4001.121061,73146.81,2645.303695,7235.783173,9395.91,4825.19022,3293.91,62677.68174,2956.942067,75612.32223
2,458,9651,6738.496246,14919.25692,76197.34,78160.70728,8169.738437,72575.8,12146.13871,7821.702671,7856.48,12544.20695,5873.17,61926.55833,14278.62864,75257.78482
2,458,9652,7192.985984,15021.95531,78565.78,79837.72152,25059.28716,74659.01,5711.291608,12335.81446,11244.54,15190.48649,12042.23,63824.75097,8770.085732,81057.64198
2,458,9653,13187.45963,15014.46908,78272.31,79376.78471,9823.905422,74460.09,4920.649895,8323.229871,17439.17,5519.766485,6182.55,63708.50919,16312.39869,78264.12755
2,458,9654,3928.469979,14848.43808,74793.75,77680.70376,1063.436344,71494.15,403.9963979,7075.619961,4727.61,1107.67349,7053.53,61318.37775,249.9347987,72696.46392
2,458,9655,5183.264649,15015.44359,76961.64,78895.82959,14384.77165,73678.2,2117.431931,8859.279582,6760.59,4783.65835,6665.05,63354.28911,7211.322505,77146.37288
2,458,9656,5315.657264,14907.75331,75477.11,78188.76169,1063.436344,72069.44,1250.016044,8213.634208,6950.71,4777.211035,4141.82,61322.61353,5699.721449,74741.12385
2,458,9657,12872.39844,15600.97688,77266.36,78979.72068,22533.05129,74164.36,9860.306022,11828.70999,16424.92,14997.59569,11952,63195.91258,18587.93225,78130.97191
2,458,9658,14506.14422,16613.97466,79573.54,80223.5795,14637.09085,75409.4,8936.183071,11710.59668,18510.4,12416.88928,7778.68,64588.86774,8359.732827,79830.79999
2,458,9659,24735.408,14988.58031,79293.9,80179.38291,4185.687788,72593.44,4977.596698,7281.017232,26872.9,3932.599911,3019.53,61836.66652,4625.014853,75547.56994
2,458,9660,31953.8578,22420.74927,79153.39,80006.27703,23949.81781,73876.95,6953.741197,30982.71421,40371.77,26458.64163,29431.39,63339.76858,16821.52885,89485.35921
2,459,9661,5459.71343,14925.41332,75245.36,77930.64378,4075.676061,72119.68,782.153623,7128.552304,6335.88,1919.3198,3327.49,61589.80004,2230.218589,73841.21752
2,459,9662,35841.18426,26728.34468,82060.68,81528.91992,40287.21602,90098.79,15795.90639,13235.24097,39824.27,24552.84612,11315.62,65148.43932,23611.33815,117612.2561
2,459,9663,3928.469979,14961.18781,75088.87,77892.30796,5877.938184,73060.41,403.9963979,7252.784061,4727.61,5312.060518,5283.24,62994.13146,1185.068098,75234.26597
2,459,9664,8444.712635,14984.46556,78031.3,79495.92496,2430.860799,72638.82,4419.81337,7248.429156,10611.41,6644.810408,4356.54,62011.72797,4490.334803,74885.76559
2,459,9665,5448.496779,14922.41623,75366.04,78050.77499,1114.041894,71710.2,823.8805957,7084.079284,6976.04,1824.519125,1908.45,61340.01481,681.6002161,73143.76867
2,459,9666,10467.61056,15078.37827,77254.25,78809.33301,5185.015567,74111.6,2473.155737,8928.530615,12484.91,5606.208222,4463.14,63463.05391,5562.581435,78013.92564
2,459,9667,17849.75371,18676.60549,77626.29,79188.25353,18839.3709,74637.25,5675.080008,17849.65477,22088.88,16129.11039,14848,63586.79457,13159.50406,84475.8337
2,459,9668,12065.9664,15086.50601,78728.87,79397.96202,10445.19763,74526.97,9602.449364,8445.0205,14748.77,8564.047533,6666.8,63656.5886,10316.2878,78303.59354
2,459,9669,12170.36882,18530.78393,78948.67,79882.58975,28340.00918,75226.93,9171.509178,8716.964918,14899.86,18565.39396,12847.65,63745.41725,18477.91161,84512.84438
2,460,9670,3928.469979,14885.4422,74869.88,77723.6166,1232.579326,71644.66,403.9963979,7052.572194,4727.61,1211.434838,1254.95,61477.64577,249.9347987,72827.54219
2,460,9671,11219.92509,14944.9538,77262.14,78939.72726,1834.393153,72208.16,4733.665707,7170.326353,12762.81,4612.165729,3922.16,61620.31801,4218.713561,74159.66634
2,460,9672,11789.05756,14853.81191,75308.7,78034.04339,1696.792619,71567.42,1304.672349,6996.679179,12421.39,2924.816396,515.55,61425.09895,602.5645749,72619.73071
2,460,9673,11601.43185,14956.61939,75151.53,77864.96217,1233.737871,72113.72,863.8990118,7259.997656,13078.24,1866.874253,2201.2,61368.71078,3117.640923,74923.99458
2,460,9674,4083.76393,14862.13849,74827.89,77691.66579,1192.042247,71512.91,635.813316,6988.276426,5665.8,774.4667959,488.16,61318.29409,317.228425,72621.03207
2,460,9675,11845.51465,15058.64193,77892.79,79431.85562,4885.397238,73660.96,2648.120506,7943.776457,14501,4156.096832,3412.35,63027.97361,6022.206067,76931.18811
2,460,9676,13846.26423,14973.99362,78709.7,80146.01351,21943.34729,73761.07,3349.518086,7247.004063,17029.91,8780.574827,7429.18,63966.64498,1664.5764,76045.20994
2,460,9677,8136.825984,15111.20373,79958.37,79808.8558,11539.0265,74798.81,7997.304653,11158.02979,9443.22,5964.391399,7906.18,64057.9716,7695.540131,79349.64543
2,460,9678,8021.958207,14914.21447,76674.25,78771.35804,1078.016989,71672.66,2301.713012,7028.281242,9929.15,911.9631113,819.75,61349.29921,626.8867509,72850.46994
2,460,9679,3928.469979,14994.78641,75660.8,77902.2484,9959.179223,73421.78,5102.34185,10915.19242,4727.61,12691.11181,10100.81,62929.88601,10174.23885,77066.87504
2,460,9680,19844.26559,15015.51877,78628.98,79647.09434,14604.29104,73761.2,6073.681722,10198.90569,29773.68,11297.07175,14298.42,63321.73403,4577.894731,76045.12075
2,460,9681,3928.469979,14843.94552,74928.07,77797.42717,1509.593567,71531.25,403.9963979,6992.445634,5112.38,774.4667959,848.84,61332.28707,1588.116273,72619.12457
2,460,9682,15171.68534,15091.92028,79884.46,80768.14631,25701.27679,74665.94,6936.525325,7380.914064,20187.16,9698.726581,6176.34,64298.55983,5456.327047,77858.64975
2,460,9683,4379.301807,14950.15791,75264.2,77970.00889,2429.036675,71807.63,457.212751,7111.643044,5979.19,1966.229325,1479.41,61573.48746,249.9347987,73109.66579
2,460,9684,3928.469979,14949.08969,75161.23,77795.62803,1063.436344,71929.24,954.4318324,7254.1953,4727.61,1967.285796,3696.77,61347.5559,4673.564088,74180.99094
2,460,9685,25915.59133,16951.75979,76303.6,78534.28378,11794.56207,72627.77,3145.278095,8364.483723,35423.33,10787.15284,5618.65,62056.78873,8236.691503,74811.36645
2,461,9686,7454.719463,15111.05102,77551.84,78773.59178,19959.20562,74619.46,2804.458921,12505.66939,9394.51,13124.63807,7241.64,63977.53397,6560.548422,79202.94512
2,461,9687,28742.13793,15138.10367,79025.8,79942.93982,8527.61909,75909.32,9451.637647,12250.92641,35150.55,7465.003068,7474.36,64490.07894,24776.18409,81201.36976
2,461,9688,47411.47497,15007.33833,82524.3,82790.26901,14377.71076,73452.32,7877.280803,8730.216848,55450.97,8222.310449,7226.97,62761.63447,6322.384353,76695.93363
2,461,9689,3928.469979,14916.39458,74827.4,77684.72166,1063.436344,71964.6,492.3346362,7300.443857,4727.61,2076.030045,1707.33,61318.38981,3649.101776,74741.15675
2,461,9690,10699.75417,15109.78576,77249.55,78988.01646,4043.401241,74260.91,2249.453612,8574.863256,12814.6,6654.149739,5586.47,63577.36584,10686.75846,78246.20367
2,461,9691,9444.710224,15594.7642,75483.75,77935.948,16229.78191,72845.21,2518.195574,12161.78841,11200.6,18522.85175,11274.57,62323.922,13990.35802,75591.39852
2,461,9692,16025.06423,37525.04386,80310.11,80318.31943,45974.45366,122079.11,9156.275281,19316.50553,19394.98,36959.34624,16224.4,75262.08951,57862.67516,180418.5233
2,461,9693,7630.806451,15014.53872,75772.78,78139.18304,8628.725042,73366.41,4615.468144,9266.27908,8920.69,14020.23749,7149.18,62014.67094,16810.73208,77045.65067
2,462,9694,3928.469979,14926.52103,74931.9,77693.59503,1066.848727,72164.14,1579.697778,7308.273892,4727.61,2580.535536,3166.65,61344.64827,13262.32064,75411.27809
2,462,9695,52491.74713,14988.76989,78887.5,79991.90319,4112.920266,72957.52,5136.247218,8061.535104,56170.14,3514.60665,4005.57,62334.15802,5011.556738,75941.58353
2,462,9696,5175.931988,14866.67556,74895.9,77725.91821,1063.436344,71672.71,514.206793,6977.556558,7058.03,1019.718244,395.11,61333.7738,4637.448757,72891.08667
2,462,9697,113414.6014,14952.66068,78519.24,79665.55507,45928.73101,84160.03,14751.81828,9707.332068,129941.42,8393.965282,6998.07,71402.51599,6915.515554,88210.29797
2,462,9698,18950.76089,15009.23698,78222.57,79539.09666,3507.1315,72805.06,3913.653713,7245.307404,21534.51,4859.761949,3756.46,62069.92908,5473.450265,75373.61734
